Tier,RSC ID,Player Name,Team(s),Franchise(s),Conf.,Div,SBV,GP,W%,W,L,MVPs,P,SP,NP,G,A,Sv,Sh,Sh%,PPG,GPG,APG,SvPG,ShPG
Premier,RSC000231,Sponge,Hurricanes,The Storm,Solar,N/A,69.17,40,0.55,22,18,10,11220,8930,2290,39,26,51,118,0.331,280.50,0.98,0.65,1.28,2.95
Premier,RSC001725,Swoops,Hurricanes,The Storm,Solar,N/A,59.62,60,0.5,30,30,6,14516,12360,2156,59,38,54,186,0.317,241.92,0.98,0.63,0.90,3.10
Premier,,A Dead Cow,Hydras,πολύ κεφάλη,Lunar,N/A,60.43,55,0.564,31,24,11,13855,12000,1855,46,39,81,140,0.328,251.91,0.84,0.71,1.46,2.55
Premier,RSC003617,Deztination,Hydras,πολύ κεφάλη,Lunar,N/A,60.49,35,0.571,20,15,5,8570,7930,640,35,23,48,88,0.398,244.86,1.00,0.63,1.37,2.51
Premier,,Fee-fe,Hydras,πολύ κεφάλη,Lunar,N/A,71.79,27,0.593,16,11,7,8425,6210,2215,18,23,51,71,0.243,312.04,0.63,0.82,1.85,2.59
Premier,RSC001479,MeesterKyle,Hydras,πολύ κεφάλη,Lunar,N/A,68.34,35,0.6,21,14,8,9176,7790,1386,41,18,34,109,0.376,262.14,1.17,0.51,0.94,3.11
Premier,RSC001081,.Tinkz,K.O.B.,Cole World,Solar,N/A,56.57,27,0.556,15,12,4,6661,5990,671,29,10,37,74,0.397,246.67,1.07,0.37,1.37,2.70
Premier,,ICN | Jinglestown,K.O.B.,Cole World,Solar,N/A,73.43,48,0.667,32,16,17,13611,10170,3441,39,39,58,142,0.276,283.54,0.81,0.81,1.21,2.94
Premier,RSC002974,Molokoa,K.O.B.,Cole World,Solar,N/A,59.99,44,0.659,29,15,9,10811,8840,1971,40,27,46,119,0.339,245.68,0.91,0.59,1.02,2.68
Premier,,Mythic,K.O.B.,Cole World,Solar,N/A,52.77,32,0.594,19,13,4,7696,6270,1426,28,17,36,82,0.329,240.47,0.84,0.53,1.09,2.56
Premier,RSC003688,Lobster,Knights,The Sovereign,Lunar,N/A,41.63,28,0.429,12,16,2,6330,5210,1120,20,17,34,66,0.288,226.07,0.68,0.61,1.21,2.36
Premier,RSC003556,Mikeisonfire,Knights,The Sovereign,Lunar,N/A,68.77,36,0.556,20,16,7,9575,8370,1205,35,30,48,97,0.364,265.97,0.97,0.81,1.31,2.67
Premier,RSC003273,Veni,Knights,The Sovereign,Lunar,N/A,62.37,52,0.615,32,20,9,13175,10590,2585,43,39,58,144,0.292,253.37,0.81,0.73,1.12,2.77
Premier,RSC000396,Zeke,Knights,The Sovereign,Lunar,N/A,46.06,43,0.465,20,23,8,10075,7780,2295,33,28,41,103,0.320,234.30,0.77,0.63,0.95,2.40
Premier,RSC003611,Aech.,Olympians,The Acropolis,Solar,N/A,42.96,46,0.435,20,26,7,11610,10010,1600,29,23,102,86,0.341,252.39,0.63,0.50,2.22,1.85
Premier,RSC001748,Tiamat,Olympians,The Acropolis,Solar,N/A,41.59,59,0.407,24,35,2,13261,11070,2191,43,36,71,142,0.298,224.75,0.71,0.61,1.20,2.39
Premier,RSC001119,b900cool,Olympians,The Acropolis,Solar,N/A,50.66,48,0.438,21,27,12,11610,9920,1690,44,32,56,112,0.384,241.88,0.90,0.65,1.15,2.33
Premier,RSC003593,crazyninja,Olympians,The Acropolis,Solar,N/A,28.91,16,0.25,4,12,1,3420,3220,200,10,8,30,32,0.323,213.75,0.63,0.50,1.88,1.94
Premier,RSC000339,Crayman,Paragon,Paradigm,Lunar,N/A,33.33,25,0.4,10,15,2,5485,4280,1205,20,8,26,58,0.345,219.40,0.80,0.32,1.04,2.32
Premier,RSC003568,Kiingz,Paragon,Paradigm,Lunar,N/A,50.52,50,0.34,17,33,10,13035,10440,2595,35,32,80,134,0.261,260.70,0.70,0.64,1.60,2.68
Premier,RSC001606,Relic,Paragon,Paradigm,Lunar,N/A,8.68,29,0.276,8,21,1,4970,3890,1080,13,11,30,54,0.222,171.38,0.41,0.38,1.03,1.86
Premier,RSC000404,Whitebark,Paragon,Paradigm,Lunar,N/A,18.67,55,0.327,18,37,5,10765,8600,2165,28,21,74,105,0.267,195.73,0.51,0.36,1.35,1.91
Premier,,Jarrrl,Phoenix,The Birdcage,Lunar,N/A,54.33,64,0.562,36,28,16,15991,13060,2931,45,42,98,156,0.290,249.84,0.70,0.66,1.52,2.42
Premier,RSC002924,Loosecannon33,Phoenix,The Birdcage,Lunar,N/A,45.22,24,0.417,10,14,2,5390,4570,820,18,12,29,72,0.250,224.58,0.75,0.50,1.21,3.00
Premier,RSC003569,Raw,Phoenix,The Birdcage,Lunar,N/A,72.49,24,0.458,11,13,4,6705,5920,785,30,14,29,77,0.390,279.38,1.25,0.58,1.21,3.21
Premier,RSC003619,fishrulesoy,Phoenix,The Birdcage,Lunar,N/A,61.8,36,0.667,24,12,10,9225,7710,1515,34,18,49,96,0.358,256.25,0.94,0.50,1.36,2.64
Premier,RSC001460,luckytaurus,Phoenix,The Birdcage,Lunar,N/A,37.59,24,0.583,14,10,4,5180,4080,1100,17,14,26,38,0.447,215.83,0.71,0.58,1.04,1.58
Premier,,MARKsman,Quasars,Galaxy Squad,Lunar,N/A,30.83,57,0.456,26,31,4,11101,9040,2061,28,37,63,124,0.220,194.74,0.47,0.65,1.11,2.16
Premier,RSC002533,Pixie Gangstereo,Quasars,Galaxy Squad,Lunar,N/A,47.27,39,0.41,16,23,6,9565,8060,1505,35,21,52,91,0.378,245.26,0.87,0.54,1.33,2.31
Premier,,Skadaddy,Quasars,Galaxy Squad,Lunar,N/A,54.84,27,0.519,14,13,12,7606,5700,1906,25,7,42,75,0.324,281.67,0.89,0.26,1.52,2.74
Premier,RSC007043,Skull,Quasars,Galaxy Squad,Lunar,N/A,42.4,54,0.463,25,29,5,11890,10750,1140,41,26,80,135,0.296,220.19,0.74,0.48,1.48,2.50
Premier,RSC001198,Clark,Sharks,The Aquarium,Solar,N/A,35.96,19,0.526,10,9,1,3881,3130,751,10,13,21,43,0.238,204.21,0.53,0.63,1.05,2.21
Premier,RSC001325,Havs,Sharks,The Aquarium,Solar,N/A,58.27,46,0.478,22,24,11,12200,10190,2010,48,22,61,124,0.382,265.22,1.02,0.48,1.33,2.67
Premier,RSC003546,Leveled,Sharks,The Aquarium,Solar,N/A,33.74,52,0.442,23,29,4,11185,8590,2595,26,31,66,114,0.228,215.10,0.50,0.58,1.27,2.19
Premier,RSC001573,PlantingCargo85,Sharks,The Aquarium,Solar,N/A,127.44,18,0.833,15,3,10,6925,5730,1195,29,18,26,63,0.460,384.72,1.61,1.00,1.39,3.50
Premier,RSC002888,Kri0s,Tide Pods,Cleanup Crew,Solar,N/A,52.24,60,0.533,32,28,10,15311,12990,2321,50,26,105,144,0.347,255.17,0.83,0.43,1.75,2.40
Premier,RSC001570,Pixel,Tide Pods,Cleanup Crew,Solar,N/A,16.63,20,0.45,9,11,0,3285,2640,645,8,8,20,44,0.182,164.25,0.40,0.40,1.00,2.20
Premier,RSC001099,alaindodger,Tide Pods,Cleanup Crew,Solar,N/A,62.44,56,0.482,27,29,16,15650,12460,3190,53,27,82,171,0.306,279.46,0.93,0.48,1.46,3.04
Premier,RSC001797,wayprotein,Tide Pods,Cleanup Crew,Solar,N/A,47.9,44,0.568,25,19,5,9866,8050,1816,32,28,47,110,0.291,224.21,0.73,0.61,1.07,2.50
Premier,RSC003669,Lucho.,Wheelchairs,The Quad Dynasty,Solar,N/A,24,16,0.375,6,10,1,2890,2850,40,8,12,24,25,0.320,180.63,0.50,0.69,1.44,1.56
Premier,RSC001571,Pizzle,Wheelchairs,The Quad Dynasty,Solar,N/A,55.79,55,0.473,26,29,9,13185,11690,1495,59,30,55,154,0.379,239.73,1.06,0.55,0.98,2.78
Premier,RSC001625,Rocket van Persie,Wheelchairs,The Quad Dynasty,Solar,N/A,76.3,42,0.571,24,18,8,11675,10360,1315,54,26,47,131,0.405,277.98,1.26,0.62,1.12,3.12
Premier,,Speedy,Wheelchairs,The Quad Dynasty,Solar,N/A,69.65,28,0.5,14,14,5,7450,6340,1110,21,34,37,69,0.304,266.07,0.75,1.18,1.32,2.46
Premier,RSC001118,Azurified,White Noise,Studio City,Lunar,N/A,34.89,36,0.361,13,23,5,7905,6420,1485,29,12,39,97,0.292,219.58,0.78,0.33,1.06,2.67
Premier,RSC000338,Finesser McFlex,White Noise,Studio City,Lunar,N/A,44.27,40,0.35,14,26,6,9900,7470,2430,30,24,46,97,0.309,247.50,0.75,0.60,1.15,2.43
Premier,,Nebula,White Noise,Studio City,Lunar,N/A,30.77,32,0.344,11,21,0,6585,4770,1815,12,26,31,72,0.167,205.78,0.38,0.81,0.94,2.25
Premier,RSC002445,sean,White Noise,Studio City,Lunar,N/A,51.92,36,0.361,13,23,7,9935,7350,2585,34,11,45,115,0.290,275.97,0.92,0.28,1.25,3.17
Premier,RSC003645,Jonny,Wolves,The Pack,Lunar,N/A,28.8,51,0.471,24,27,8,10720,8280,2440,25,25,71,98,0.258,210.20,0.49,0.47,1.39,1.90
Premier,RSC000040,Maseter,Wolves,The Pack,Lunar,N/A,28.06,12,0.333,4,8,1,2685,1840,845,6,7,13,24,0.261,223.75,0.50,0.58,1.08,1.92
Premier,,Synchify,Wolves,The Pack,Lunar,N/A,42.47,55,0.382,21,34,12,13056,10040,3016,28,41,78,129,0.217,237.36,0.51,0.75,1.42,2.35
Premier,RSC001751,TinyLettuce,Wolves,The Pack,Lunar,N/A,29.96,50,0.38,19,31,2,10380,8750,1630,36,20,62,105,0.343,207.60,0.72,0.40,1.24,2.10
Rival,,Benific,Amplitude,Studio City,Lunar,N/A,34.3,20,0.35,7,13,2,3415,2600,815,12,8,13,35,0.343,170.75,0.60,0.40,0.65,1.75
Rival,RSC003571,Caboose,Amplitude,Studio City,Lunar,N/A,57.95,37,0.486,18,19,7,7600,6180,1420,28,18,32,88,0.307,205.41,0.73,0.49,0.84,2.38
Rival,RSC000871,FoxHound3g,Amplitude,Studio City,Lunar,N/A,21.13,45,0.356,16,29,2,6625,4990,1635,11,24,40,69,0.159,147.22,0.24,0.53,0.87,1.53
Rival,RSC001417,KimJongDeux,Amplitude,Studio City,Lunar,N/A,66.13,37,0.405,15,22,8,8431,7310,1121,37,12,42,91,0.396,227.84,0.97,0.32,1.14,2.46
Rival,RSC003580,Alatak,Aspirant,Paradigm,Lunar,N/A,64.2,28,0.75,21,7,6,5591,4560,1031,20,19,19,66,0.288,199.64,0.68,0.64,0.64,2.36
Rival,,CasualRitter,Aspirant,Paradigm,Lunar,N/A,33.32,31,0.323,10,21,2,5391,4750,641,17,8,42,55,0.315,173.87,0.55,0.26,1.32,1.74
Rival,RSC000727,DLCrampton,Aspirant,Paradigm,Lunar,N/A,67.12,48,0.521,25,23,12,11216,8760,2456,42,18,51,111,0.382,233.65,0.88,0.38,1.06,2.29
Rival,RSC004797,Tempest,Aspirant,Paradigm,Lunar,N/A,70.56,20,0.8,16,4,5,4265,3640,625,16,11,21,44,0.364,213.25,0.80,0.55,1.05,2.20
Rival,RSC000571,AnarchySoldat,Barbarians,The Sovereign,Lunar,N/A,53.66,21,0.333,7,14,2,4370,3810,560,17,10,23,46,0.348,208.10,0.76,0.43,1.10,2.19
Rival,RSC000353,Baba--Yetu,Barbarians,The Sovereign,Lunar,N/A,62.5,45,0.511,23,22,10,9761,7470,2291,38,18,33,112,0.342,216.89,0.84,0.40,0.73,2.47
Rival,RSC001168,Buckaroo1000,Barbarians,The Sovereign,Lunar,N/A,65.41,35,0.571,20,15,9,7541,5980,1561,23,25,32,83,0.277,215.43,0.66,0.71,0.91,2.37
Rival,RSC000035,Feen,Barbarians,The Sovereign,Lunar,N/A,25.78,44,0.477,21,23,3,6610,5280,1330,25,7,35,68,0.373,150.23,0.57,0.16,0.80,1.52
Rival,RSC001104,Amulon,Boas,The Snake Pit,Solar,N/A,79.34,56,0.679,38,18,23,13731,10760,2971,51,28,56,146,0.343,245.18,0.89,0.50,1.00,2.61
Rival,RSC003547,Dallque,Boas,The Snake Pit,Solar,N/A,44.35,28,0.679,19,9,3,4615,4140,475,16,19,23,44,0.341,164.82,0.54,0.64,0.82,1.57
Rival,,Kydd_Amigo,Boas,The Snake Pit,Solar,N/A,48.87,44,0.682,30,14,6,7530,6400,1130,32,17,29,90,0.345,171.14,0.71,0.39,0.66,2.05
Rival,RSC000505,SunsetBrew,Boas,The Snake Pit,Solar,N/A,52.96,40,0.675,27,13,6,7470,6060,1410,29,15,32,81,0.358,186.75,0.73,0.38,0.80,2.03
Rival,,Chitown,Demigods,The Acropolis,Solar,N/A,47.04,27,0.519,14,13,3,4666,4210,456,20,13,20,56,0.339,172.78,0.70,0.48,0.70,2.07
Rival,RSC001653,Shire,Demigods,The Acropolis,Solar,N/A,55.45,48,0.5,24,24,8,9940,8640,1300,38,18,60,94,0.398,207.08,0.77,0.38,1.25,1.94
Rival,RSC000633,fieryprophet,Demigods,The Acropolis,Solar,N/A,50.48,40,0.375,15,25,6,8205,6160,2045,24,21,37,86,0.279,205.13,0.60,0.53,0.93,2.15
Rival,RSC001593,qwertycube,Demigods,The Acropolis,Solar,N/A,60.58,51,0.529,27,24,11,11206,8670,2536,40,20,50,117,0.333,219.71,0.77,0.37,0.98,2.29
Rival,RSC001299,Fuzzball,Dingoes,The Pack,Lunar,N/A,-3.61,14,0.214,3,11,1,1641,1100,541,5,1,8,15,0.267,117.14,0.29,0.07,0.57,1.07
Rival,RSC001639,SavorySweets,Dingoes,The Pack,Lunar,N/A,90.74,53,0.792,42,11,14,12545,11020,1525,57,42,35,147,0.384,236.70,1.06,0.77,0.66,2.76
Rival,RSC003606,ToastyGloves,Dingoes,The Pack,Lunar,N/A,101.4,56,0.786,44,12,19,15370,12720,2650,60,49,56,147,0.402,274.46,1.05,0.88,1.00,2.63
Rival,RSC003874,Zeus,Dingoes,The Pack,Lunar,N/A,81.7,56,0.786,44,12,10,12351,11290,1061,58,35,46,144,0.399,220.54,1.02,0.63,0.80,2.55
Rival,,Adamlol-,FA,Free Agent,N/A,N/A,63.06,32,0.531,17,15,9,6831,5450,1381,31,10,21,80,0.375,213.44,0.94,0.31,0.66,2.50
Rival,RSC000823,MrMenstration,FA,Free Agent,N/A,N/A,50.59,4,0.5,2,2,0,695,730,-35,2,3,6,8,0.250,173.75,0.50,0.75,1.50,2.00
Rival,RSC004474,Solar,FA,Free Agent,N/A,N/A,28.72,12,0.417,5,7,3,1965,1570,395,9,0,9,22,0.364,163.75,0.67,0.00,0.67,1.83
Rival,RSC001730,Tacomnivore,FA,Free Agent,N/A,N/A,11.46,20,0.25,5,15,1,2755,2370,385,6,4,26,27,0.222,137.75,0.30,0.20,1.30,1.35
Rival,RSC002649,Zaz,FA,Free Agent,N/A,N/A,13.22,4,0.25,1,3,0,505,430,75,1,1,4,8,0.125,126.25,0.25,0.25,1.00,2.00
Rival,RSC003662,jRampag3,FA,Free Agent,N/A,N/A,9.81,5,0,0,5,0,915,660,255,1,0,10,6,0.167,183.00,0.20,0.00,2.00,1.20
Rival,RSC001576,polarpandah,FA,Free Agent,N/A,N/A,10.21,25,0.32,8,17,1,3095,2560,535,8,11,19,26,0.308,123.80,0.32,0.44,0.76,1.04
Rival,,russwalk97,FA,Free Agent,N/A,N/A,31.58,1,1,1,0,0,90,100,-10,0,2,0,0,0.000,90.00,0.00,2.00,0.00,0.00
Rival,RSC001674,skrooms,FA,Free Agent,N/A,N/A,22.63,8,0.375,3,5,0,1170,1040,130,5,2,7,9,0.556,146.25,0.63,0.25,0.88,1.13
Rival,RSC003551,EOTP,Hellions,πολύ κεφάλη,Lunar,N/A,18.07,15,0.333,5,10,1,2231,1760,471,5,5,15,26,0.160,148.67,0.27,0.27,1.00,1.67
Rival,RSC000397,Mattt,Hellions,πολύ κεφάλη,Lunar,N/A,67.12,32,0.562,18,14,4,6776,5960,816,26,24,29,71,0.371,211.72,0.81,0.72,0.91,2.19
Rival,RSC003578,Taze,Hellions,πολύ κεφάλη,Lunar,N/A,40.1,51,0.529,27,24,4,8771,6930,1841,30,27,35,83,0.354,171.96,0.57,0.53,0.69,1.61
Rival,,Wolfgang3141,Hellions,πολύ κεφάλη,Lunar,N/A,87.82,47,0.574,27,20,13,12690,9770,2920,45,26,52,137,0.331,270.00,0.96,0.53,1.11,2.89
Rival,RSC000324,Contagious_Tomfoolery,Jacks,House of Cards,Lunar,N/A,53.79,47,0.426,20,27,6,9266,8050,1216,40,15,44,110,0.355,197.13,0.83,0.32,0.92,2.34
Rival,,Estoymuybien ;)~,Jacks,House of Cards,Lunar,N/A,57.37,55,0.4,22,33,12,11040,9520,1520,46,30,44,122,0.377,200.73,0.84,0.55,0.80,2.22
Rival,RSC000702,potatogamer-_-,Jacks,House of Cards,Lunar,N/A,30.98,11,0.364,4,7,0,1621,1600,21,6,6,10,20,0.250,147.27,0.46,0.55,0.91,1.82
Rival,,tyty0804,Jacks,House of Cards,Lunar,N/A,46.44,51,0.392,20,31,4,10110,8280,1830,25,32,66,88,0.284,198.24,0.49,0.63,1.29,1.73
Rival,,Big Papa Jdog,Neutrinos,Galaxy Squad,Lunar,N/A,60.8,48,0.396,19,29,8,10166,9110,1056,44,22,50,111,0.391,211.77,0.90,0.44,1.02,2.29
Rival,RSC001206,Comandomoe,Neutrinos,Galaxy Squad,Lunar,N/A,57.2,43,0.512,22,21,11,8770,7180,1590,33,19,39,98,0.337,203.95,0.77,0.42,0.88,2.28
Rival,RSC000357,Primed,Neutrinos,Galaxy Squad,Lunar,N/A,48.47,50,0.48,24,26,5,9375,7780,1595,29,24,52,108,0.269,187.50,0.58,0.48,1.04,2.16
Rival,,Vision617,Neutrinos,Galaxy Squad,Lunar,N/A,60.95,20,0.55,11,9,2,4130,3680,450,14,14,24,38,0.368,206.50,0.70,0.70,1.20,1.90
Rival,RSC003676,BoomBoxSloth,Ogres,The Dungeon,Solar,N/A,63.44,14,0.286,4,10,3,3356,2790,566,12,7,19,29,0.414,239.64,0.86,0.50,1.29,2.07
Rival,,F*sh,Ogres,The Dungeon,Solar,N/A,44.88,52,0.5,26,26,9,9681,7760,1921,39,14,44,96,0.406,186.15,0.75,0.27,0.83,1.85
Rival,RSC001549,Packrat31306,Ogres,The Dungeon,Solar,N/A,21.19,45,0.244,11,34,1,5985,5340,645,22,26,22,74,0.284,133.00,0.47,0.56,0.47,1.64
Rival,RSC002850,The Static,Ogres,The Dungeon,Solar,N/A,41.48,43,0.256,11,32,4,7980,7040,940,29,13,51,94,0.312,185.58,0.67,0.30,1.16,2.16
Rival,RSC002866,Aust106,Owls,Birds of Prey,Solar,N/A,40.43,29,0.345,10,19,3,5465,4790,675,15,15,42,44,0.341,188.45,0.52,0.52,1.45,1.52
Rival,RSC003561,Dooober,Owls,Birds of Prey,Solar,N/A,38.25,41,0.293,12,29,3,7701,6030,1671,24,16,42,73,0.329,187.81,0.59,0.39,1.02,1.78
Rival,,Friends Forever,Owls,Birds of Prey,Solar,N/A,33.56,44,0.273,12,32,5,7006,6300,706,35,10,28,90,0.378,159.21,0.77,0.23,0.61,2.05
Rival,RSC000474,Giannis Antetokounmpo,Owls,Birds of Prey,Solar,N/A,43.35,30,0.6,18,12,4,5230,4000,1230,16,15,21,60,0.271,174.33,0.53,0.47,0.67,1.97
Rival,RSC000337,Belial,Rocs,The Birdcage,Lunar,N/A,78.69,43,0.767,33,10,13,9871,8790,1081,47,19,43,99,0.465,229.54,1.07,0.42,1.00,2.30
Rival,RSC000519,Jon Bovi,Rocs,The Birdcage,Lunar,N/A,59.8,36,0.667,24,12,9,7320,6000,1320,29,8,36,90,0.311,203.33,0.78,0.22,1.00,2.50
Rival,RSC001075,Spoilt,Rocs,The Birdcage,Lunar,N/A,45.55,41,0.634,26,15,5,7340,6970,370,26,16,59,62,0.403,179.02,0.61,0.39,1.44,1.51
Rival,,TopsG0D,Rocs,The Birdcage,Lunar,N/A,77.72,45,0.689,31,14,11,10355,8560,1795,32,38,46,116,0.270,230.11,0.69,0.84,1.02,2.56
Rival,RSC003531,Effervescence,Scrubbing Bubbles,Cleanup Crew,Solar,N/A,58.81,40,0.575,23,17,8,8375,6560,1815,30,20,35,81,0.370,209.38,0.75,0.50,0.88,2.03
Rival,RSC001440,Kyomae,Scrubbing Bubbles,Cleanup Crew,Solar,N/A,108.22,12,0.833,10,2,3,2961,2860,101,18,10,4,36,0.500,246.67,1.50,0.83,0.33,3.00
Rival,RSC001446,Leerg,Scrubbing Bubbles,Cleanup Crew,Solar,N/A,78.67,51,0.608,31,20,14,12466,10190,2276,47,37,50,114,0.407,244.41,0.90,0.73,0.96,2.22
Rival,RSC000251,PadmesDefense,Scrubbing Bubbles,Cleanup Crew,Solar,N/A,53.38,43,0.581,25,18,6,8155,7250,905,35,25,36,70,0.493,189.65,0.79,0.58,0.84,1.61
Rival,RSC003677,Christian,Seahorses,The Aquarium,Solar,N/A,71.39,32,0.562,18,14,9,7400,6810,590,31,18,44,61,0.492,231.25,0.94,0.56,1.38,1.91
Rival,,Enceladus,Seahorses,The Aquarium,Solar,N/A,38.43,43,0.465,20,23,1,7021,6280,741,25,20,40,78,0.324,163.26,0.58,0.47,0.91,1.79
Rival,RSC001392,JohnWilkesBoost,Seahorses,The Aquarium,Solar,N/A,43.24,42,0.452,19,23,5,7680,6300,1380,25,19,41,80,0.316,182.86,0.60,0.43,0.98,1.88
Rival,RSC000430,tterb86,Seahorses,The Aquarium,Solar,N/A,54.01,46,0.391,18,28,10,9555,8090,1465,36,18,52,99,0.354,207.72,0.76,0.39,1.13,2.15
Rival,RSC003582,Happy,Spastics,The Quad Dynasty,Solar,N/A,43.03,51,0.333,17,34,8,10021,7940,2081,35,20,51,89,0.382,196.47,0.67,0.39,1.00,1.75
Rival,,Sway | SilverKing98,Spastics,The Quad Dynasty,Solar,N/A,37.29,39,0.333,13,26,4,7186,5620,1566,21,15,41,72,0.291,184.23,0.54,0.36,1.05,1.85
Rival,,TQD | Wheelchair,Spastics,The Quad Dynasty,Solar,N/A,28.41,39,0.308,12,27,4,6640,5150,1490,21,11,38,60,0.350,170.26,0.54,0.28,0.95,1.54
Rival,RSC003555,Taken,Spastics,The Quad Dynasty,Solar,N/A,6.67,29,0.276,8,21,1,3855,3090,765,11,5,29,29,0.392,132.93,0.38,0.14,0.97,0.97
Rival,RSC002750,Connor,Tropical Storms,The Storm,Solar,N/A,83.3,43,0.628,27,16,16,10371,8720,1651,50,23,28,117,0.423,241.16,1.14,0.51,0.63,2.70
Rival,RSC000524,Low Gravitas,Tropical Storms,The Storm,Solar,N/A,39.12,27,0.519,14,13,2,4330,3690,640,19,10,15,54,0.340,160.37,0.67,0.37,0.52,1.96
Rival,RSC001592,Qudron,Tropical Storms,The Storm,Solar,N/A,64.18,51,0.627,32,19,14,10900,8240,2660,40,28,33,119,0.331,213.73,0.77,0.55,0.65,2.31
Rival,RSC000025,slayerof666,Tropical Storms,The Storm,Solar,N/A,51.76,36,0.611,22,14,1,6695,5600,1095,24,21,29,70,0.333,185.97,0.64,0.58,0.78,1.92
Veteran,,Alpha,Alpha Squadron,CCA Comrades,Solar,N/A,55.93,40,0.575,23,17,7,8555,6950,1605,27,24,41,100,0.270,213.88,0.68,0.60,1.03,2.50
Veteran,RSC001114,Ashes.,Alpha Squadron,CCA Comrades,Solar,N/A,66.6,48,0.542,26,22,10,11895,9800,2095,46,26,52,130,0.346,247.81,0.94,0.52,1.08,2.71
Veteran,RSC000399,Dart,Alpha Squadron,CCA Comrades,Solar,N/A,61.69,60,0.517,31,29,12,14165,11600,2565,53,27,65,170,0.313,236.08,0.88,0.45,1.07,2.82
Veteran,RSC001733,Teelore,Alpha Squadron,CCA Comrades,Solar,N/A,33.62,23,0.435,10,13,1,3856,3750,106,15,9,28,40,0.350,167.61,0.61,0.39,1.22,1.74
Veteran,,Cortez7_7,Ascendant,Paradigm,Lunar,N/A,34.14,31,0.516,16,15,1,5465,4590,875,12,20,40,39,0.316,176.29,0.39,0.61,1.29,1.23
Veteran,RSC003632,Cruciform,Ascendant,Paradigm,Lunar,N/A,54.58,52,0.5,26,26,7,11306,10690,616,51,18,70,119,0.420,217.40,0.96,0.33,1.35,2.29
Veteran,RSC003684,Keube,Ascendant,Paradigm,Lunar,N/A,60.88,40,0.475,19,21,6,8830,7840,990,34,26,42,104,0.327,220.75,0.85,0.65,1.05,2.60
Veteran,RSC000224,Lank,Ascendant,Paradigm,Lunar,N/A,79.59,24,0.583,14,10,11,6926,5530,1396,26,12,33,68,0.382,288.54,1.08,0.50,1.38,2.83
Veteran,RSC003532,Madloo,Dragons,πολύ κεφάλη,Lunar,N/A,36.75,21,0.571,12,9,0,3561,2440,1121,7,17,10,39,0.179,169.52,0.33,0.76,0.48,1.86
Veteran,,Randazzo,Dragons,πολύ κεφάλη,Lunar,N/A,70.19,52,0.769,40,12,7,11865,10440,1425,52,32,45,139,0.367,228.17,0.98,0.62,0.87,2.67
Veteran,RSC001624,Rumble,Dragons,πολύ κεφάλη,Lunar,N/A,93.71,54,0.796,43,11,17,14920,13390,1530,66,47,56,164,0.405,276.30,1.22,0.85,1.04,3.02
Veteran,RSC002057,Sora,Dragons,πολύ κεφάλη,Lunar,N/A,99.51,53,0.755,40,13,21,15851,12860,2991,66,45,43,186,0.357,299.06,1.25,0.85,0.81,3.49
Veteran,RSC001120,Babz,FA,Free Agent,N/A,N/A,25.85,16,0.375,6,10,0,2696,1980,716,6,6,16,28,0.214,168.44,0.38,0.38,1.00,1.75
Veteran,RSC001219,Csherrod5,FA,Free Agent,N/A,N/A,45.81,4,0.5,2,2,1,860,740,120,4,0,5,9,0.444,215.00,1.00,0.00,1.25,2.25
Veteran,RSC003576,Cynder,FA,Free Agent,N/A,N/A,33.19,11,0.182,2,9,1,2151,1990,161,8,4,16,19,0.421,195.46,0.73,0.27,1.36,1.73
Veteran,RSC002958,Hero,FA,Free Agent,N/A,N/A,9.99,20,0.3,6,14,2,2865,2110,755,6,5,21,21,0.286,143.25,0.30,0.25,1.05,1.05
Veteran,RSC000585,Kevo,FA,Free Agent,N/A,N/A,47.3,14,0.286,4,10,1,3220,2550,670,8,7,21,35,0.235,230.00,0.57,0.43,1.43,2.43
Veteran,RSC001068,KomaliBear,FA,Free Agent,N/A,N/A,14.79,15,0.2,3,12,1,2321,2220,101,6,3,26,17,0.353,154.67,0.40,0.20,1.67,1.13
Veteran,RSC000368,Llama,FA,Free Agent,N/A,N/A,23,24,0.375,9,15,0,3875,3240,635,14,5,23,44,0.302,161.46,0.54,0.17,0.96,1.79
Veteran,,Nicknamer6,FA,Free Agent,N/A,N/A,61.22,8,0.75,6,2,2,1740,1240,500,6,6,3,19,0.316,217.50,0.75,0.75,0.38,2.38
Veteran,RSC000598,ProfessorFREAK,FA,Free Agent,N/A,N/A,50.78,16,0.5,8,8,4,3276,2670,606,9,13,16,32,0.290,204.69,0.56,0.81,0.94,1.94
Veteran,RSC001594,R4bblerouser,FA,Free Agent,N/A,N/A,16.67,12,0.25,3,9,0,1900,1360,540,3,6,12,16,0.125,158.33,0.17,0.50,1.00,1.33
Veteran,RSC000017,TwoToedSloth,FA,Free Agent,N/A,N/A,43.44,12,0.25,3,9,1,2556,2030,526,7,6,15,28,0.250,212.92,0.58,0.50,1.17,2.33
Veteran,RSC003622,awakenedfear46,FA,Free Agent,N/A,N/A,14.26,5,0.2,1,4,1,810,570,240,2,1,5,7,0.286,162.00,0.40,0.20,1.00,1.40
Veteran,,Apple.,Flailers,The Quad Dynasty,Solar,N/A,29.1,32,0.438,14,18,4,5505,4210,1295,12,13,36,56,0.218,172.03,0.38,0.41,1.13,1.72
